ID	code_num2	code_name	Code_ID	Questionnaire Name (Tool)	Author	Year	Concept	Question	user_id	question_source_id
589	3C3	General Efficiency	87	Changes in Belief and Attitude toward IT	Bhattacherjee	2004	Usefulness	Using CBT will enhance my effectiveness (strongly disagree-strongly agree)	0	0
590	3C3	General Efficiency	87	Changes in Belief and Attitude toward IT	Bhattacherjee	2004	Usefulness	Using CBT enhances my effectiveness (strongly disagree-strongly agree)	0	0
591	1I	Features	15	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Education/Training	It has many system functions I am not familiar with	0	0
592	2B1	Learning	64	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Education/Training	Learning time is appropriate	0	0
593	2B1C	Training	106	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Education/Training	Training methods are appropriate	0	0
594	2B3	Adaptation to Skill Level	66	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Education/Training	I can be a super user	0	0
595	2C2	Compatibility with Education	68	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Education/Training	My nursing education is helpful in using it	0	0
596	2A3	Job Compatibility	60	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It meets nursing needs	0	0
597	3B5	Time on Patient	83	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It increases data checking time	0	0
598	3B5	Time on Patient	83	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It decreases charting time	0	0
599	3B5	Time on Patient	83	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It increases time with patient	0	0
600	3B5	Time on Patient	83	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It decreases data communication time	0	0
601	3C3	General Efficiency	87	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	It improves work efficiency	0	0
602	4A	Organizational Goals	26	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	There are available computers to use	0	0
603	5C	Attitude Toward Change	35	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Nursing efficiency	If I had a choice, I wouldn't use the system	0	0
604	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It assists in making care plans	0	0
605	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It increases patient education content	0	0
606	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It provides needed nursing interventions	0	0
607	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It provides needed nursing diagnoses	0	0
608	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It assists in making nursing assessments	0	0
609	3B1	Sample Tasks	79	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Patient care	It provides recent lab data	0	0
610	1D6	Relevant Content	55	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	The collected data are helpful in nursing research	0	0
611	1D6	Relevant Content	55	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It reflects nursing content	0	0
612	2A3	Job Compatibility	60	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It is not needed in patient care	0	0
613	2A4	Task Compatibility	61	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It reduces nurses' decision-making ability	0	0
614	2A4	Task Compatibility	61	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It doesn't represent patient-centered care	0	0
615	2A4	Task Compatibility	61	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It diminishes nurses' problem-solving ability	0	0
616	2C1	Computer Skills	67	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It increases my computer skills	0	0
617	2C3	Professional Image	69	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Professional Image	It is a symbol of professionalism	0	0
618	4C	Requirements for Use	28	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Social Impact	It is mainly for policy requirements	0	0
619	4F	Perceived Costs	31	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Social Impact	It is more concerned with cost than quality of care	0	0
620	5A2A	Legality	111	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Social Impact	It increases nurses' lawsuit liability	0	0
621	5A2B	Privacy	112	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Social Impact	It doesn't maintain patient privacy	0	0
622	5A2B	Privacy	112	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Social Impact	It doesn't ensure data confidentiality	0	0
623	1A	Visuals	7	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	Screen display is easy to read	0	0
624	1A2	Colors	39	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	Screen contrast and color are appropriate	0	0
625	1C5	Error Recovery	48	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	It is easy to correct errors	0	0
626	1D2	Accurate Content	51	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	Collected data are accurate	0	0
627	1D8	Clarity	57	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	Screen content is easy to understand	0	0
628	1E	System Reliability	11	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	It always functions well	0	0
629	2D	Ease of Use	19	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	It is easy to check patient data	0	0
630	2D	Ease of Use	19	CNCPES (Computerized Nursing Care Plan Evaluation Scale)	Lee	2004	Usability	It is easy to add notes	0	0
631	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Affective Attitude	Using spreadsheet software makes me feel (happy-sad)	0	0
632	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Affective Attitude	Using spreadsheet software makes me feel (positive-negative)	0	0
633	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Affective Attitude	Using spreadsheet software makes me feel (good-bad)	0	0
634	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Cognitive Attitude	A spreadsheet software is a (wise-foolish) instrument in performing my tasks	0	0
635	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Cognitive Attitude	A spreadsheet software is a (beneficial-harmful) instrument in performing my tasks	0	0
636	2E4	Scales	74	TAM with Cognitive and Affective Attitude	Yang	2004	Cognitive Attitude	A spreadsheet software is a (valuable-worthless) instrument in performing my tasks	0	0
637	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Review the patient's problems	0	0
638	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Seek out specific information from patient records	0	0
639	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Follow results of a test or investigation over time	0	0
640	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Obtain results from new tests or investigations	0	0
641	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Enter daily notes	0	0
642	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Obtain information on investigation or treatment procedures	0	0
643	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Answer questions concerning general medical knowledge (e.g. concerning treatment, symptoms, complications, etc.)	0	0
644	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Produce data reviews for specific patient groups	0	0
645	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Order clinical biochemical laboratory analyses	0	0
646	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Obtain results from clinical biochemical laboratory analyses	0	0
647	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Order X-ray, ultrasound, or CT investigations	0	0
648	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Obtain results from x ray, ultrasound, or CT investigations	0	0
649	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Order other supplementary investigations	0	0
650	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Obtain results from other supplemental investigations	0	0
651	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Refer patient to other departments or specialists	0	0
652	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Order treatment directly (e.g. medicines, operations, etc.)	0	0
653	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Write prescriptions	0	0
654	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Write sick leave notes	0	0
655	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Collect patient data for various medical declarations	0	0
656	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Give written specific information to patients (e.g. about medications, disease status)	0	0
657	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Give written general information for discharge reports	0	0
658	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Collect patient information for discharge reports	0	0
659	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Check and sign typed dictations	0	0
660	3B1	Sample Tasks	79	Task-Oriented Evaluation of EMR	Lærum	2004	Task	Register codes for diagnoses or performed procedures	0	0
661	1B3	Intuitive Use	42	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Adaptability to User Pace	This product works just like I expect it to work	0	0
662	2D	Ease of Use	19	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Adaptability to User Pace	The use of this product is straightforward	0	0
663	3A2A	Speed	12	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Adaptability to User Pace	I have a choice in the speed of use of this product	0	0
664	3A2A	Speed	12	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Adaptability to User Pace	I can use this product as slowly as I want	0	0
665	3A2	Accessibility	78	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Equitable Use	Using this product does not make me feel different	0	0
666	3A2	Accessibility	78	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Equitable Use	I can use this product with the hand (or foot) that I prefer to use	0	0
667	1A	Visuals	7	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Flexibility in Use	I think this product looks attractive	0	0
668	2A5	Flexibility	62	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Flexibility in Use	I can use this product in whatever way(s) are efficient for me	0	0
669	2A5	Flexibility	62	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Flexibility in Use	I can use this product in whatever way(s) are effective for me	0	0
670	2A5	Flexibility	62	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Flexibility in Use	I have choices in the way I can use this product	0	0
671	2A5	Flexibility	62	CPUDS (Consumer Product Universal Design Scales)	Beecher	2005	Flexibility in Use	I can find at least one way to use this product effectively	0	0
